mid,times,player_0,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9
28534,300,18,17,9,13,29,18,8,20,9,16
28534,360,21,24,9,15,35,23,10,26,9,20
28534,420,24,27,10,17,43,25,10,30,9,21
28534,480,30,27,15,20,48,30,14,34,9,21
28534,540,31,31,15,20,51,37,18,37,9,21
28534,600,35,32,18,23,58,37,19,39,9,23
28535,60,2,2,1,1,1,1,1,2,1,5
28535,120,6,10,2,5,1,2,6,3,1,12
28535,180,12,16,5,10,1,2,10,8,1,19
28535,240,14,24,10,17,1,2,17,14,1,26
28535,300,18,28,20,19,1,2,18,21,1,31
28535,360,24,34,24,23,1,2,25,28,1,32
28535,420,24,35,30,26,2,4,29,29,1,37
28535,480,28,38,37,35,2,5,31,34,1,40
28535,540,37,45,45,38,2,5,38,38,2,40
28535,600,42,49,53,38,2,5,40,38,7,40
28536,60,1,1,4,4,2,1,1,1,2,2
28536,120,2,1,7,10,4,7,1,1,6,6
28536,180,2,1,14,14,6,12,1,2,12,7
28536,240,2,1,19,20,10,14,3,2,12,9
28536,300,2,1,24,31,15,16,3,3,15,13
28536,360,2,1,30,36,19,20,3,3,18,15
28536,420,2,1,35,45,23,23,3,5,19,19
28536,480,2,1,42,48,29,26,4,6,24,26
28536,540,2,1,48,50,32,27,5,10,27,27
28536,600,2,4,48,58,40,29,5,10,35,29
28537,60,3,4,1,1,3,1,1,3,2,1
28537,120,8,9,1,2,5,4,1,8,2,1
28537,180,17,12,4,4,8,13,1,14,2,1
28537,240,23,14,4,6,12,19,1,21,6,1
28537,300,26,17,4,6,16,23,1,29,7,1
28537,360,30,24,4,7,18,25,4,36,10,1
28537,420,41,29,6,7,18,41,4,41,16,2
28537,480,51,39,10,10,20,50,6,49,16,2
28537,540,61,46,14,14,24,59,6,52,16,2
28537,600,74,60,14,14,29,63,7,61,17,2
28538,60,2,1,3,1,4,3,1,2,3,1
28538,120,4,1,10,1,13,9,5,9,10,1
28538,180,4,1,13,1,21,18,6,16,16,2
28538,240,4,1,18,1,28,18,6,24,20,2
28538,300,4,1,24,1,30,24,8,29,27,2
28538,360,10,1,29,1,38,31,8,37,34,2
28538,420,10,2,40,1,46,35,9,45,36,5
28538,480,12,2,45,3,53,39,14,50,45,5
28538,540,14,2,49,3,58,42,14,50,52,13
28538,600,19,3,56,3,61,47,17,58,59,13
28539,60,2,1,4,4,1,1,3,1,2,2
28539,120,4,2,8,9,3,1,10,1,5,2
28539,180,4,5,15,13,5,1,15,1,5,6
28539,240,10,7,20,17,5,1,23,1,7,8
28539,300,15,9,29,24,5,2,27,2,7,10
28539,360,20,10,34,27,5,3,35,2,8,18
28539,420,24,13,40,28,5,4,41,2,12,25
28539,480,24,15,46,28,5,4,47,2,12,34
28539,540,32,15,58,29,6,4,54,3,14,35
28539,600,45,17,63,29,7,6,65,4,18,37
28540,60,3,1,1,1,2,1,3,2,1,4
28540,120,12,1,7,3,6,1,5,5,2,10
28540,180,16,1,10,5,10,4,8,8,4,14
28540,240,26,1,15,6,16,4,10,9,7,18
28540,300,31,1,17,7,19,5,10,13,12,26
28540,360,36,1,21,13,23,5,14,14,13,35
28540,420,46,1,23,15,25,5,14,15,15,42
28540,480,53,2,25,18,29,6,14,16,18,50
28540,540,59,2,31,19,30,6,14,16,23,57
28540,600,65,2,32,23,32,6,15,24,26,65
28541,60,1,2,3,2,1,1,1,4,3,4
28541,120,1,5,6,7,1,1,1,10,5,9
28541,180,1,6,8,14,1,1,1,16,8,10
28541,240,1,6,14,15,3,1,1,24,9,13
28541,300,1,8,16,16,3,1,1,29,14,14
28541,360,1,12,23,19,6,1,1,35,20,15
28541,420,1,14,28,27,6,1,1,39,28,21
28541,480,1,21,35,32,6,1,1,45,34,25
28541,540,1,25,46,34,6,1,1,53,34,28
28541,600,1,29,54,41,6,1,1,62,37,31
28542,60,1,1,3,1,4,4,1,1,2,3
28542,120,2,2,7,5,9,6,1,3,3,9
28542,180,2,2,16,7,18,10,1,3,5,17
28542,240,2,3,17,7,23,16,1,5,5,27
28542,300,2,5,20,8,32,19,1,8,5,34
28542,360,4,9,25,9,37,25,1,10,12,40
28542,420,10,12,28,9,45,25,2,13,17,47
28542,480,15,14,28,9,53,27,3,15,25,54
28542,540,18,21,41,10,57,29,3,16,30,56
28542,600,18,23,53,10,69,30,3,17,34,61
28543,60,1,1,2,3,2,1,2,3,5,1
28543,120,3,3,4,4,6,1,4,7,8,1
28543,180,6,3,4,9,9,4,5,8,13,1
28543,240,12,3,4,13,9,5,7,9,13,1
28543,300,16,5,8,17,10,9,9,15,15,1
28543,360,17,5,10,24,15,10,13,20,16,1
28543,420,19,5,12,30,15,12,19,29,21,1
28543,480,20,6,14,35,15,13,23,30,25,1
28543,540,20,6,16,39,16,15,28,38,26,4
28543,600,20,6,19,39,17,16,28,41,31,4
28544,60,3,1,6,1,1,1,3,1,2,1
28544,120,3,2,9,2,5,1,5,4,4,3
28544,180,5,5,13,2,7,1,6,7,4,3
28544,240,7,8,14,4,8,1,6,7,4,7
28544,300,10,8,15,6,9,1,12,7,4,9
28544,360,13,14,16,6,10,7,14,7,4,13
28544,420,19,16,16,6,13,12,17,8,4,14
28544,480,27,16,16,8,13,17,20,8,4,16
28544,540,35,20,16,12,14,23,20,9,4,16
28544,600,45,21,16,13,16,26,24,10,4,16
28545,60,1,3,3,1,3,2,1,4,2,2
28545,120,1,10,8,1,5,6,1,9,2,4
28545,180,2,14,10,1,10,9,1,14,3,9
28545,240,2,21,12,1,16,12,1,19,3,12
28545,300,2,26,16,1,21,15,1,26,3,14
28545,360,2,31,19,1,31,20,2,29,5,15
28545,420,2,31,24,1,39,24,2,35,5,19
28545,480,2,39,28,1,41,32,2,41,5,25
28545,540,2,48,32,1,53,40,2,50,5,25
28545,600,4,50,37,1,61,47,2,58,5,29
28546,60,2,4,1,3,1,2,1,1,2,1
28546,120,4,5,3,6,3,3,1,3,4,1
28546,180,5,9,4,9,3,6,2,4,8,1
28546,240,5,10,6,13,3,7,2,7,15,1
28546,300,7,12,7,15,4,7,2,12,15,1
28546,360,7,12,10,19,5,9,4,14,19,1
28546,420,7,13,19,29,5,9,4,18,19,1
28546,480,9,15,19,32,6,14,4,21,20,1
28546,540,10,19,24,34,7,18,4,23,21,1
28546,600,14,19,27,40,7,24,4,26,21,1
28547,60,1,1,1,4,5,1,1,2,5,1
28547,120,2,1,2,6,9,1,1,10,13,4
28547,180,3,1,2,12,15,1,4,16,17,7
28547,240,5,1,2,14,19,1,4,18,25,8
28547,300,5,1,2,19,27,2,6,28,25,12
28547,360,7,3,2,25,30,2,6,30,28,15
28547,420,8,4,3,27,34,2,7,34,30,19
28547,480,8,4,3,36,40,2,9,35,38,23
28547,540,8,6,4,37,45,2,10,38,39,27
28547,600,8,7,4,43,50,2,12,47,43,34
28548,60,2,1,1,1,1,3,3,1,5,1
28548,120,7,1,7,2,1,7,3,2,10,7
28548,180,16,3,13,2,2,7,5,2,14,12
28548,240,16,4,19,7,2,9,7,2,16,19
28548,300,16,6,19,7,3,10,8,3,24,20
28548,360,19,7,20,13,3,13,10,3,28,24
28548,420,25,8,23,13,5,13,10,3,34,24
28548,480,25,8,27,13,10,17,13,5,41,26
28548,540,25,8,28,18,10,17,17,5,45,26
28548,600,30,10,28,20,10,20,17,5,50,35
28549,60,4,4,3,1,1,3,1,1,3,1
28549,120,16,12,7,1,1,3,3,1,5,1
28549,180,19,14,8,4,1,5,10,1,8,1
28549,240,19,20,13,4,1,7,14,1,12,1
28549,300,25,20,15,5,1,12,17,1,15,1
28549,360,28,26,20,6,2,15,20,2,23,2
28549,420,34,27,24,7,2,18,27,3,24,2
28549,480,35,36,25,7,2,21,31,3,27,2
28549,540,42,38,26,15,5,21,38,3,34,2
28549,600,45,41,35,21,7,29,43,4,34,2
28550,60,1,5,1,2,1,1,1,3,1,1
28550,120,4,12,3,4,3,6,1,6,6,1
28550,180,5,16,3,6,3,8,1,7,13,2
28550,240,10,19,4,10,6,12,1,8,17,2
28550,300,15,25,4,13,7,18,1,14,21,4
28550,360,18,35,4,17,7,19,1,21,26,4
28550,420,18,35,4,20,13,23,1,25,29,5
28550,480,18,41,4,20,16,29,1,27,35,5
28550,540,18,45,4,21,17,32,3,30,42,5
28550,600,20,54,4,25,17,40,4,30,47,5
28551,60,4,2,1,2,1,3,2,1,3,1
28551,120,9,8,1,5,1,3,4,3,4,1
28551,180,15,15,1,6,1,4,9,3,9,1
28551,240,20,23,1,8,1,6,17,7,14,1
28551,300,23,29,1,14,2,9,23,10,16,1
28551,360,25,38,2,21,2,14,30,16,18,3
28551,420,30,46,2,26,2,14,31,17,21,7
28551,480,32,51,2,31,2,17,37,23,30,7
28551,540,35,60,3,34,3,17,50,26,32,7
28551,600,43,72,3,36,3,17,61,27,37,9
28552,60,1,1,2,2,4,2,1,1,4,1
28552,120,1,2,6,2,5,8,2,2,12,1
28552,180,1,5,10,2,5,16,5,3,15,2
28552,240,2,12,16,2,7,21,8,3,19,2
28552,300,4,14,18,2,8,28,10,3,27,4
28552,360,4,21,24,2,9,32,13,7,31,4
28552,420,6,30,26,3,10,40,14,7,35,4
28552,480,6,36,28,3,10,43,16,7,42,5
28552,540,6,37,31,8,13,56,16,12,42,5
28552,600,6,48,34,13,13,64,16,14,46,5
28553,60,1,2,1,4,1,1,1,1,2,2
28553,120,3,7,1,9,1,1,3,6,2,5
28553,180,4,15,5,14,1,1,4,10,3,5
28553,240,5,27,6,19,2,1,7,18,4,6
28553,300,6,30,6,24,3,1,10,24,4,6
28553,360,6,36,7,31,3,1,12,29,4,12
28553,420,7,46,7,37,4,2,12,35,4,15
28553,480,10,52,15,46,4,2,17,43,5,18
28553,540,15,56,17,53,5,3,18,47,8,20
28553,600,21,63,21,61,5,6,18,48,8,20
28554,60,1,3,1,4,3,2,2,4,1,1
28554,120,1,7,1,6,4,5,5,5,1,1
28554,180,1,15,1,7,5,5,7,12,1,2
28554,240,2,21,1,14,6,8,14,17,1,3
28554,300,2,28,1,18,6,13,21,18,1,3
28554,360,4,36,1,19,10,20,26,24,1,4
28554,420,6,39,1,20,14,20,29,24,1,10
28554,480,6,41,1,27,16,28,34,30,1,10
28554,540,6,50,1,31,19,34,34,37,1,13
28554,600,6,62,1,35,25,40,37,46,1,16
28555,60,1,1,1,1,2,1,1,1,1,3
28555,120,2,2,1,6,8,6,4,1,1,7
28555,180,3,2,3,13,13,9,5,1,1,10
28555,240,3,2,9,18,15,16,7,1,1,17
28555,300,4,2,16,23,18,19,8,1,1,21
28555,360,4,2,19,28,21,27,10,1,6,25
28555,420,5,3,24,29,23,35,12,3,6,25
28555,480,5,3,25,36,25,40,13,4,8,25
28555,540,6,3,30,37,27,50,13,7,9,25
28555,600,8,3,38,39,30,53,13,7,13,25
28556,60,4,1,1,2,3,2,1,2,2,1
28556,120,7,2,1,5,4,3,2,7,8,3
28556,180,12,3,1,5,7,3,2,13,12,7
28556,240,19,3,3,7,7,3,3,15,18,8
28556,300,23,3,3,9,9,4,3,16,26,14
28556,360,30,4,7,12,10,4,3,16,32,18
28556,420,31,4,8,15,10,4,3,20,41,24
28556,480,32,4,9,17,14,5,4,26,47,24
28556,540,34,4,10,25,14,5,5,26,54,25
28556,600,34,4,10,26,14,7,5,28,61,31
28557,60,2,1,1,4,2,1,3,1,3,1
28557,120,8,1,3,9,6,1,4,6,6,1
28557,180,14,1,3,18,7,5,8,8,6,1
28557,240,21,1,3,20,8,5,12,16,7,1
28557,300,24,1,3,26,10,8,14,19,12,4
28557,360,30,1,3,34,12,10,19,25,14,4
28557,420,34,1,4,34,12,14,20,25,14,4
28557,480,37,1,4,41,13,19,23,27,16,4
28557,540,40,1,4,48,15,20,27,28,19,4
28557,600,40,1,4,56,17,23,36,35,19,4
28558,60,3,2,1,3,1,2,1,1,2,3
28558,120,10,2,2,7,6,4,1,3,2,3
28558,180,12,6,4,8,10,7,2,5,3,4
28558,240,15,8,4,13,14,13,2,9,4,5
28558,300,18,10,5,16,21,18,2,10,4,6
28558,360,18,14,6,21,29,20,2,15,6,9
28558,420,20,14,6,25,38,21,2,21,13,16
28558,480,21,16,6,30,49,23,3,25,17,20
28558,540,23,17,6,36,53,24,3,31,21,20
28558,600,23,21,6,37,56,27,4,35,23,20
28559,60,1,1,4,1,1,1,1,1,3,5
28559,120,2,3,9,1,3,5,2,1,12,13
28559,180,2,7,16,1,3,5,2,1,19,19
28559,240,2,14,23,1,6,5,3,1,24,24
28559,300,4,14,28,1,8,5,5,1,31,30
28559,360,4,16,36,1,13,5,5,1,39,36
28559,420,4,23,37,1,13,5,14,1,47,36
28559,480,4,39,40,1,14,5,17,1,57,43
28559,540,6,43,50,1,14,7,21,1,67,47
28559,600,6,54,54,1,20,10,24,2,73,50
28560,60,1,1,5,5,2,1,4,1,4,1
28560,120,1,1,6,10,8,1,17,3,10,3
28560,180,1,2,9,18,8,1,25,7,15,6
28560,240,1,2,14,24,14,1,30,9,25,8
28560,300,1,2,16,34,20,1,38,9,32,8
28560,360,1,2,18,41,21,2,42,9,38,10
28560,420,1,3,20,47,27,2,49,14,41,13
28560,480,1,3,25,52,28,4,57,17,47,15
28560,540,1,3,25,62,30,4,60,24,52,16
28560,600,1,3,29,69,35,4,64,29,54,16
28561,60,1,2,1,3,3,3,3,1,1,2
28561,120,1,5,1,6,7,8,8,1,1,2
28561,180,4,6,1,7,7,13,12,1,1,5
28561,240,4,10,1,13,7,17,17,1,1,12
28561,300,4,14,1,13,7,24,20,1,5,16
28561,360,6,17,1,13,9,30,25,3,5,17
28561,420,6,24,1,14,12,36,28,3,5,23
28561,480,6,31,1,16,15,37,29,4,5,31
28561,540,6,32,1,16,17,39,34,5,6,39
28561,600,8,32,2,18,21,45,34,5,6,45
28562,60,4,1,1,3,1,3,1,3,3,1
28562,120,12,1,1,6,1,8,2,6,10,1
28562,180,18,2,1,8,2,14,2,9,16,1
28562,240,26,2,1,15,2,24,2,14,21,2
28562,300,36,2,1,15,4,28,2,19,24,3
28562,360,39,2,1,23,9,30,4,19,29,3
28562,420,47,2,1,26,16,34,8,27,31,3
28562,480,50,3,1,31,18,34,9,31,36,4
28562,540,59,5,1,36,21,42,10,31,40,5
28562,600,65,5,1,41,25,48,13,31,43,12
28563,60,4,4,1,1,4,2,1,4,1,2
28563,120,6,9,2,2,8,7,3,9,3,5
28563,180,8,13,3,2,15,9,3,12,7,7
28563,240,13,17,3,2,21,14,3,13,8,8
28563,300,17,26,4,2,29,15,3,21,10,8
28563,360,25,30,4,2,35,21,3,27,12,8
28563,420,30,35,7,2,41,24,3,32,15,9
28563,480,40,36,7,2,47,32,3,37,17,13
28563,540,47,36,7,2,50,39,4,37,19,13
28563,600,48,42,14,5,50,45,4,37,19,16
28564,60,4,4,1,1,5,1,1,4,1,2
28564,120,7,6,2,1,10,1,4,12,1,5
28564,180,8,8,2,2,16,1,8,12,1,6
28564,240,10,12,2,2,24,1,12,16,1,7
28564,300,16,12,2,3,27,1,18,18,1,9
28564,360,19,13,2,3,36,1,24,23,1,12
28564,420,20,15,4,7,45,1,25,25,1,15
28564,480,25,19,4,8,52,1,31,25,5,21
28564,540,26,19,5,12,59,1,36,25,14,24
28564,600,32,21,6,12,63,1,43,26,15,34
28565,60,4,2,3,2,1,3,1,1,5,1
28565,120,7,3,5,2,5,10,5,2,9,1
28565,180,7,6,7,3,7,13,9,4,13,1
28565,240,12,10,10,7,8,16,14,4,17,1
28565,300,18,10,15,12,9,20,19,4,21,1
28565,360,21,12,23,13,9,30,24,4,29,1
28565,420,21,16,25,13,15,34,24,4,32,1
28565,480,21,17,27,18,24,40,26,6,39,2
28565,540,21,17,28,24,27,47,30,6,48,2
28565,600,21,21,30,25,30,54,30,6,49,2
28566,60,4,2,1,2,1,4,6,3,1,1
28566,120,4,3,2,7,1,10,12,6,2,2
28566,180,9,6,3,10,1,13,13,9,2,2
28566,240,10,8,3,17,1,18,18,14,2,3
28566,300,20,16,3,20,1,20,21,19,3,3
28566,360,26,18,3,23,1,21,21,27,3,4
28566,420,26,19,4,26,1,29,24,32,8,5
28566,480,29,20,4,35,1,37,25,39,8,5
28566,540,34,20,7,39,3,41,31,43,9,5
28566,600,35,23,8,42,9,45,32,46,9,5
28567,60,1,3,1,3,2,1,3,4,1,2
28567,120,5,6,1,5,3,4,4,13,1,2
28567,180,6,10,1,7,4,6,8,17,1,3
28567,240,6,13,1,12,6,7,10,25,1,6
28567,300,8,14,1,13,7,9,12,30,2,6
28567,360,10,20,1,14,8,9,13,35,2,7
28567,420,12,23,1,17,13,13,16,41,2,7
28567,480,12,29,1,20,20,13,17,48,3,7
28567,540,12,30,2,23,20,24,25,48,3,7
28567,600,13,32,3,25,28,29,25,48,3,8
28568,60,2,1,1,1,3,1,3,1,4,1
28568,120,4,1,1,2,4,3,7,1,9,1
28568,180,8,1,1,5,9,4,10,3,17,1
28568,240,10,1,1,7,10,7,13,5,23,1
28568,300,14,3,2,7,20,7,15,5,26,1
28568,360,19,4,2,15,21,7,19,12,35,2
28568,420,23,5,2,16,26,7,20,13,39,3
28568,480,26,5,2,16,30,10,24,17,46,3
28568,540,27,5,6,20,39,10,24,17,53,3
28568,600,30,6,6,20,45,10,31,18,57,3
28569,60,3,1,2,2,1,2,4,1,2,1
28569,120,6,1,4,3,1,2,6,1,5,7
28569,180,8,1,7,8,2,4,7,1,8,9
28569,240,9,1,13,16,4,4,8,2,16,13
28569,300,12,1,15,23,5,5,12,3,20,16
28569,360,17,2,16,25,6,6,13,10,30,18
28569,420,18,4,18,32,7,8,13,10,34,24
28569,480,25,5,19,32,8,9,14,10,43,28
28569,540,31,5,19,41,9,13,15,10,49,29
28569,600,31,6,19,48,9,20,16,16,51,32
28570,60,1,1,1,4,3,3,3,1,3,1
28570,120,2,1,4,7,3,5,6,1,4,1
28570,180,5,1,5,9,3,12,8,1,7,1
28570,240,5,1,6,15,3,17,13,1,14,1
28570,300,5,1,9,18,6,26,16,1,16,1
28570,360,10,1,9,24,6,30,16,3,24,3
28570,420,14,3,9,28,6,31,16,3,32,5
28570,480,17,3,9,31,6,32,19,3,42,5
28570,540,20,3,13,40,7,34,26,3,48,5
28570,600,23,4,13,46,7,34,34,4,60,6
28571,60,4,2,1,3,4,2,2,1,1,3
28571,120,8,2,1,4,7,10,12,1,3,5
28571,180,13,3,6,7,12,17,15,1,5,6
28571,240,20,5,6,12,15,24,19,1,7,10
28571,300,21,5,6,13,15,26,27,1,7,14
28571,360,27,6,7,18,20,32,32,1,8,15
28571,420,32,7,9,18,20,38,37,1,9,21
28571,480,34,15,10,18,29,40,40,1,13,24
28571,540,40,18,12,20,34,47,45,1,13,28
28571,600,47,20,13,23,38,57,46,3,18,32
28572,60,4,3,5,1,1,2,1,4,1,1
28572,120,7,7,14,1,1,7,2,10,2,5
28572,180,9,12,21,1,3,13,2,17,2,7
28572,240,12,18,29,1,3,20,2,20,4,7
28572,300,15,23,35,1,3,29,2,29,4,7
28572,360,15,25,41,2,3,40,3,30,8,12
28572,420,21,31,48,2,4,48,3,36,9,14
28572,480,24,32,48,2,4,49,5,41,14,18
28572,540,27,35,53,2,4,53,5,41,15,25
28572,600,27,35,59,2,4,56,8,51,15,27
28573,60,1,2,1,2,1,2,3,2,2,1
28573,120,2,6,1,6,1,4,9,3,5,1
28573,180,3,9,1,9,1,9,17,4,7,2
28573,240,5,14,1,15,1,12,27,5,9,2
28573,300,6,14,1,15,5,14,36,10,9,2
28573,360,14,15,1,20,5,14,40,13,12,5
28573,420,19,17,3,27,5,16,47,17,12,5
28573,480,23,20,3,28,5,23,68,17,12,5
28573,540,28,23,3,28,6,23,72,20,14,5
28573,600,30,27,3,32,6,25,89,23,15,5
28574,60,1,1,2,1,3,5,2,4,1,1
28574,120,1,2,5,1,6,12,5,5,2,4
28574,180,1,6,8,7,13,15,8,8,5,8
28574,240,1,12,12,9,17,20,10,13,5,13
28574,300,1,14,13,14,24,28,13,20,7,17
28574,360,1,18,15,14,28,37,19,27,7,21
28574,420,1,18,19,23,32,42,20,32,9,21
28574,480,1,23,23,27,36,53,21,32,10,24
28574,540,1,28,26,32,39,60,26,36,12,25
28574,600,1,29,30,32,47,67,28,36,13,27
28575,60,1,2,3,4,1,3,3,1,2,2
28575,120,3,4,6,8,1,5,6,5,6,3
28575,180,4,8,13,12,2,14,13,9,8,3
28575,240,6,10,16,18,2,16,14,13,13,4
28575,300,6,15,19,19,2,23,18,17,15,4
28575,360,7,17,26,21,2,28,24,25,19,4
28575,420,7,21,30,28,2,35,30,29,20,4
28575,480,7,32,34,35,2,41,38,35,21,4
28575,540,7,42,40,39,2,49,40,46,21,6
28575,600,10,45,47,39,4,56,40,49,25,6
28576,60,1,3,1,2,2,3,4,1,3,1
28576,120,4,10,1,10,4,5,9,1,5,1
28576,180,4,16,1,15,6,6,9,1,7,3
28576,240,4,20,2,17,9,8,18,1,10,4
28576,300,4,26,3,20,12,8,25,2,16,6
28576,360,4,34,6,26,16,8,31,2,18,7
28576,420,4,39,6,26,24,12,35,2,20,15
28576,480,4,40,9,34,25,12,40,3,26,16
28576,540,4,47,14,35,29,12,41,3,31,23
28576,600,4,51,14,39,37,12,42,5,34,26
28577,60,1,2,2,2,2,2,1,1,1,3
28577,120,4,6,3,8,2,6,2,1,3,6
28577,180,4,13,4,13,2,7,3,1,8,8
28577,240,4,20,5,16,3,9,3,1,12,14
28577,300,8,23,6,19,4,12,4,1,16,16
28577,360,8,31,6,20,5,16,4,1,19,18
28577,420,9,34,6,24,7,19,4,1,28,20
28577,480,12,36,6,29,8,21,5,1,35,30
28577,540,13,42,6,35,8,28,7,1,38,34
28577,600,15,48,6,38,8,35,8,1,41,38
28578,60,1,1,1,2,1,2,3,1,1,2
28578,120,5,3,6,6,3,5,3,4,1,3
28578,180,5,5,8,7,4,5,3,6,1,5
28578,240,5,8,12,8,8,9,4,9,2,6
28578,300,10,9,16,8,8,15,4,10,4,10
28578,360,12,14,16,12,13,23,8,12,4,13
28578,420,12,20,16,15,15,24,8,16,8,16
28578,480,14,24,19,16,17,29,8,24,8,19
28578,540,17,28,24,16,18,41,8,24,8,21
28578,600,17,31,24,16,19,46,8,28,9,21
28579,60,1,6,4,2,3,1,1,1,2,3
28579,120,1,10,5,2,8,1,1,2,5,8
28579,180,1,15,6,2,13,2,1,2,7,13
28579,240,1,16,13,2,18,5,2,3,9,15
28579,300,1,19,19,3,27,7,2,3,12,18
28579,360,1,21,19,3,34,8,3,3,12,25
28579,420,1,29,19,3,38,12,4,3,17,31
28579,480,1,37,19,4,45,12,4,4,25,43
28579,540,1,43,19,4,51,15,4,4,35,50
28579,600,1,52,20,4,58,15,4,4,37,53
28580,60,2,1,3,2,1,1,2,1,3,2
28580,120,9,1,7,7,1,1,6,1,4,5
28580,180,12,1,8,10,1,3,12,1,5,7
28580,240,16,1,14,14,1,3,17,1,6,13
28580,300,23,3,18,16,1,7,25,1,7,15
28580,360,30,3,26,18,1,12,25,1,9,20
28580,420,39,3,32,18,1,16,41,4,9,20
28580,480,48,3,36,18,1,16,48,5,9,28
28580,540,52,5,39,23,3,18,52,5,13,36
28580,600,63,5,47,26,3,23,54,5,13,43
28581,60,1,1,1,5,1,3,3,2,1,4
28581,120,1,1,4,9,2,7,6,3,1,13
28581,180,1,1,8,15,5,10,10,3,1,18
28581,240,1,3,18,16,5,10,14,3,1,23
28581,300,1,3,27,20,5,12,16,3,1,30
28581,360,1,3,35,29,6,15,17,3,1,38
28581,420,1,3,36,34,7,18,28,3,3,45
28581,480,1,3,36,37,7,19,28,4,3,54
28581,540,1,5,38,46,12,21,28,9,3,64
28581,600,1,5,40,46,13,29,28,9,3,79
28582,60,3,1,1,1,4,2,2,5,1,1
28582,120,10,1,2,3,14,7,6,13,3,2
28582,180,17,1,2,4,21,7,13,17,3,3
28582,240,23,1,5,6,26,8,17,18,7,3
28582,300,31,1,6,6,32,14,21,21,7,3
28582,360,38,1,14,6,36,16,28,28,7,3
28582,420,38,1,20,6,39,16,28,30,7,5
28582,480,45,1,21,6,47,17,38,31,7,5
28582,540,50,4,21,6,47,20,45,35,7,6
28582,600,57,4,28,6,47,24,47,41,7,6
28583,60,4,1,2,1,2,2,3,1,1,1
28583,120,9,1,9,1,8,8,4,2,1,3
28583,180,12,1,15,1,14,10,5,7,1,3
28583,240,14,1,24,2,16,17,5,12,1,3
28583,300,14,1,31,2,17,18,5,18,1,6
28583,360,16,3,38,2,25,25,5,21,2,6
28583,420,24,3,43,2,28,29,7,25,3,6
28583,480,27,3,50,2,29,30,7,28,6,6
28583,540,27,3,60,3,38,31,9,36,6,6
28583,600,30,3,70,4,43,32,9,38,6,6
28584,60,2,1,3,1,2,2,1,2,1,1
28584,120,4,1,7,2,5,6,2,5,2,1
28584,180,5,1,13,2,12,10,5,9,2,3
28584,240,8,1,24,2,16,16,7,9,2,5
28584,300,10,1,28,2,23,19,10,14,2,6
28584,360,13,1,37,2,27,28,14,17,3,9
28584,420,27,1,39,2,30,32,18,19,3,9
28584,480,31,4,42,2,38,36,18,25,5,9
28584,540,40,4,50,2,43,41,21,31,8,9
28584,600,47,7,56,2,54,48,28,39,8,9
28585,60,2,4,1,1,4,3,1,1,3,3
28585,120,6,6,1,1,9,7,1,1,5,4
28585,180,13,9,1,1,13,17,1,1,8,7
28585,240,18,13,3,2,17,25,2,1,12,13
28585,300,25,17,4,2,19,30,3,1,15,14
28585,360,31,24,5,2,24,34,3,1,17,20
28585,420,32,26,9,2,28,39,5,3,18,23
28585,480,37,34,12,3,28,47,5,3,19,32
28585,540,39,39,18,3,31,56,6,6,19,40
28585,600,42,45,19,3,36,65,10,6,19,43
28586,60,4,3,1,4,1,2,1,2,3,2
28586,120,14,9,1,5,1,2,3,7,9,4
28586,180,23,18,2,12,1,2,4,16,16,4
28586,240,23,25,3,13,1,2,4,24,20,7
28586,300,25,37,4,19,1,2,4,35,27,7
28586,360,36,46,4,23,1,2,4,39,31,10
28586,420,43,52,4,30,1,2,4,47,39,13
28586,480,57,61,4,37,3,2,4,53,50,15
28586,540,67,70,4,43,5,2,6,60,61,18
28586,600,68,80,4,51,8,2,6,68,75,24
28587,60,4,1,4,2,1,1,2,1,4,3
28587,120,10,1,5,5,1,3,4,1,7,6
28587,180,14,2,7,9,1,8,4,2,17,10
28587,240,21,2,9,9,1,13,4,2,23,14
28587,300,28,2,12,10,1,20,5,2,28,17
28587,360,37,2,15,13,1,25,5,2,34,18
28587,420,42,2,15,15,1,28,5,2,36,25
28587,480,51,2,19,15,1,36,6,2,39,28
28587,540,59,2,19,15,1,37,6,3,45,37
28587,600,67,3,23,16,1,38,7,4,45,37
28588,60,1,4,2,3,3,3,1,4,3,2
28588,120,1,13,7,8,8,7,3,5,6,3
28588,180,2,18,8,15,10,12,6,6,12,3
28588,240,3,24,9,21,15,16,6,12,18,4
28588,300,3,34,14,28,21,19,6,19,23,5
28588,360,3,42,20,30,29,26,6,23,27,7
28588,420,3,50,25,39,34,32,14,28,30,8
28588,480,7,60,26,46,37,39,19,37,32,8
28588,540,7,69,30,52,38,39,21,37,42,8
28588,600,7,75,34,59,42,43,21,41,47,8
28589,60,1,1,1,2,5,1,1,1,2,1
28589,120,1,1,1,4,6,1,1,5,4,6
28589,180,2,1,3,7,12,2,4,12,4,12
28589,240,2,1,3,9,17,4,4,16,8,18
28589,300,3,5,4,10,21,4,5,23,10,26
28589,360,3,5,6,16,28,6,6,27,12,28
28589,420,3,7,9,17,31,6,6,29,14,36
28589,480,3,8,10,25,39,6,8,36,15,42
28589,540,3,8,12,26,41,6,9,36,19,49
28589,600,4,8,13,31,45,8,10,38,19,56
28590,60,1,3,1,5,2,4,1,1,3,4
28590,120,8,3,1,9,8,9,2,3,3,9
